Timestamp, Data Source, Data, Display Value, Raw Value
2016-11-19T23:06:51Z, Magnetometer (corrected for device), x, -8.56877517700195
2016-11-19T23:06:51Z, Magnetometer (corrected for device), y, 16.2173080444336
2016-11-19T23:06:51Z, Magnetometer (corrected for device), z, -27.6413269042969
2016-11-19T23:06:51Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T23:06:54Z, GPS, Latitude, 42.3388313767618
2016-11-19T23:06:54Z, GPS, Longitude, -71.0882531943722
2016-11-19T23:06:54Z, GPS, Altitude, 10.043438911438
2016-11-19T23:06:54Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:06:57Z, GPS, Latitude, 42.3388488164427
2016-11-19T23:06:57Z, GPS, Longitude, -71.088267763398
2016-11-19T23:06:57Z, GPS, Altitude, 10.041051864624
2016-11-19T23:06:57Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:07:00Z, Attitude, Roll, -0.0128507261337698
2016-11-19T23:07:00Z, Attitude, Yaw, -0.070265626187892
2016-11-19T23:07:00Z, Attitude, Pitch, -0.0881865995109603
2016-11-19T23:07:00Z, Acceleration (via User), x, 0.00689528556540608
2016-11-19T23:07:00Z, Acceleration (via User), y, -0.0135789327323437
2016-11-19T23:07:00Z, Acceleration (via User), z, -0.00889675598591566
2016-11-19T23:07:00Z, Magnetometer (corrected for device), x, -6.91760635375977
2016-11-19T23:07:00Z, Magnetometer (corrected for device), y, 15.9254531860352
2016-11-19T23:07:00Z, Magnetometer (corrected for device), z, -27.4210205078125
2016-11-19T23:07:00Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T23:07:03Z, GPS, Latitude, 42.3388635062301
2016-11-19T23:07:03Z, GPS, Longitude, -71.0882637563282
2016-11-19T23:07:03Z, GPS, Altitude, 9.92464923858643
2016-11-19T23:07:03Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:07:09Z, Acceleration (via User), x, 0.00066906725987792
2016-11-19T23:07:09Z, Acceleration (via User), y, -0.000321650790283456
2016-11-19T23:07:09Z, Acceleration (via User), z, 0.00308254547417164
2016-11-19T23:07:09Z, Attitude, Roll, -0.0116278999598556
2016-11-19T23:07:09Z, Attitude, Yaw, -0.0675292199575059
2016-11-19T23:07:09Z, Attitude, Pitch, -0.0556787840354387
2016-11-19T23:07:09Z, Magnetometer (corrected for device), x, -8.57867813110352
2016-11-19T23:07:09Z, Magnetometer (corrected for device), y, 18.6925582885742
2016-11-19T23:07:09Z, Magnetometer (corrected for device), z, -28.21533203125
2016-11-19T23:07:09Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T23:07:12Z, GPS, Latitude, 42.3388647370597
2016-11-19T23:07:12Z, GPS, Longitude, -71.0882624524389
2016-11-19T23:07:12Z, GPS, Altitude, 9.92464923858643
2016-11-19T23:07:12Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:07:14Z, GPS, Latitude, 42.3388518089413
2016-11-19T23:07:14Z, GPS, Longitude, -71.0882644780496
2016-11-19T23:07:14Z, GPS, Altitude, 9.94712924957275
2016-11-19T23:07:14Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:07:18Z, Attitude, Roll, -0.0116209691469801
2016-11-19T23:07:18Z, Attitude, Yaw, -0.0679895880237531
2016-11-19T23:07:18Z, Attitude, Pitch, -0.0555747296056966
2016-11-19T23:07:18Z, Acceleration (via User), x, 0.000601179723162204
2016-11-19T23:07:18Z, Acceleration (via User), y, -0.00046189795830287
2016-11-19T23:07:18Z, Acceleration (via User), z, 0.00350039801560342
2016-11-19T23:07:18Z, Magnetometer (corrected for device), x, -8.80336380004883
2016-11-19T23:07:18Z, Magnetometer (corrected for device), y, 18.6164932250977
2016-11-19T23:07:18Z, Magnetometer (corrected for device), z, -28.3659057617188
2016-11-19T23:07:18Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T23:07:23Z, GPS, Latitude, 42.3388523309467
2016-11-19T23:07:23Z, GPS, Longitude, -71.0882635859191
2016-11-19T23:07:23Z, GPS, Altitude, 9.94712924957275
2016-11-19T23:07:23Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:07:26Z, GPS, Latitude, 42.338831540249
2016-11-19T23:07:26Z, GPS, Longitude, -71.0882565227562
2016-11-19T23:07:26Z, GPS, Altitude, 10.00719165802
2016-11-19T23:07:26Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:07:27Z, Attitude, Roll, -0.0116708885133243
2016-11-19T23:07:27Z, Attitude, Yaw, -0.0684557950053368
2016-11-19T23:07:27Z, Attitude, Pitch, -0.0555125339438188
2016-11-19T23:07:27Z, Acceleration (via User), x, -0.000737490889150649
2016-11-19T23:07:27Z, Acceleration (via User), y, 2.74478934443323e-05
2016-11-19T23:07:27Z, Acceleration (via User), z, 0.00454086763784289
2016-11-19T23:07:27Z, Magnetometer (corrected for device), x, -8.80366897583008
2016-11-19T23:07:27Z, Magnetometer (corrected for device), y, 18.6913528442383
2016-11-19T23:07:27Z, Magnetometer (corrected for device), z, -28.0650939941406
2016-11-19T23:07:27Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T23:07:35Z, GPS, Latitude, 42.3388319719962
2016-11-19T23:07:35Z, GPS, Longitude, -71.0882557933359
2016-11-19T23:07:35Z, GPS, Altitude, 10.00719165802
2016-11-19T23:07:35Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:07:36Z, Acceleration (via User), x, 0.00164972397033125
2016-11-19T23:07:36Z, Acceleration (via User), y, 0.000218360015423968
2016-11-19T23:07:36Z, Acceleration (via User), z, 0.00463089998811483
2016-11-19T23:07:36Z, Attitude, Roll, -0.0116930414347774
2016-11-19T23:07:36Z, Attitude, Yaw, -0.0682127023187222
2016-11-19T23:07:36Z, Attitude, Pitch, -0.0555352799245413
2016-11-19T23:07:36Z, Magnetometer (corrected for device), x, -8.57867813110352
2016-11-19T23:07:36Z, Magnetometer (corrected for device), y, 18.6924362182617
2016-11-19T23:07:36Z, Magnetometer (corrected for device), z, -27.9903259277344
2016-11-19T23:07:36Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T23:07:38Z, GPS, Latitude, 42.3388341943627
2016-11-19T23:07:38Z, GPS, Longitude, -71.088249624875
2016-11-19T23:07:38Z, GPS, Altitude, 10.0361423492432
2016-11-19T23:07:38Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:07:45Z, Attitude, Roll, -0.0116707368652305
2016-11-19T23:07:45Z, Attitude, Yaw, -0.068712745719509
2016-11-19T23:07:45Z, Attitude, Pitch, -0.0553812788582801
2016-11-19T23:07:45Z, Acceleration (via User), x, 0.000345816632034257
2016-11-19T23:07:45Z, Acceleration (via User), y, 0.00023479521041736
2016-11-19T23:07:45Z, Acceleration (via User), z, 0.00468547223135829
2016-11-19T23:07:45Z, Magnetometer (corrected for device), x, -8.72746658325195
2016-11-19T23:07:45Z, Magnetometer (corrected for device), y, 18.3918838500977
2016-11-19T23:07:45Z, Magnetometer (corrected for device), z, -28.3683166503906
2016-11-19T23:07:45Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T23:07:47Z, GPS, Latitude, 42.3388345545666
2016-11-19T23:07:47Z, GPS, Longitude, -71.0882490167065
2016-11-19T23:07:47Z, GPS, Altitude, 10.0361423492432
2016-11-19T23:07:47Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:07:49Z, GPS, Latitude, 42.3388507878774
2016-11-19T23:07:49Z, GPS, Longitude, -71.0882489144961
2016-11-19T23:07:49Z, GPS, Altitude, 9.99448204040527
2016-11-19T23:07:49Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:07:54Z, Attitude, Roll, -0.0117948424716388
2016-11-19T23:07:54Z, Attitude, Yaw, -0.0687442106481408
2016-11-19T23:07:54Z, Attitude, Pitch, -0.0555099118805942
2016-11-19T23:07:54Z, Acceleration (via User), x, -0.000110194618173409
2016-11-19T23:07:54Z, Acceleration (via User), y, -0.000427697756094858
2016-11-19T23:07:54Z, Acceleration (via User), z, 0.00525672407820821
2016-11-19T23:07:54Z, Magnetometer (corrected for device), x, -8.87776565551758
2016-11-19T23:07:54Z, Magnetometer (corrected for device), y, 18.4661331176758
2016-11-19T23:07:54Z, Magnetometer (corrected for device), z, -28.3674011230469
2016-11-19T23:07:54Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T23:07:59Z, GPS, Latitude, 42.3388510907162
2016-11-19T23:07:59Z, GPS, Longitude, -71.0882483993447
2016-11-19T23:07:59Z, GPS, Altitude, 9.99448204040527
2016-11-19T23:07:59Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:08:03Z, Attitude, Roll, -0.0118027404090681
2016-11-19T23:08:03Z, Attitude, Yaw, -0.0687137251543282
2016-11-19T23:08:03Z, Attitude, Pitch, -0.055375956698043
2016-11-19T23:08:03Z, Acceleration (via User), x, 0.000386059458833188
2016-11-19T23:08:03Z, Acceleration (via User), y, 5.70037445868365e-05
2016-11-19T23:08:03Z, Acceleration (via User), z, 0.00474525475874543
2016-11-19T23:08:03Z, Magnetometer (corrected for device), x, -8.20367813110352
2016-11-19T23:08:03Z, Magnetometer (corrected for device), y, 18.6945419311523
2016-11-19T23:08:03Z, Magnetometer (corrected for device), z, -28.4406433105469
2016-11-19T23:08:03Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T23:08:04Z, GPS, Latitude, 42.3388632945773
2016-11-19T23:08:04Z, GPS, Longitude, -71.088260116163
2016-11-19T23:08:04Z, GPS, Altitude, 9.97360324859619
2016-11-19T23:08:04Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:08:12Z, Acceleration (via User), x, 0.000587924150750041
2016-11-19T23:08:12Z, Acceleration (via User), y, 0.000805183663032949
2016-11-19T23:08:12Z, Acceleration (via User), z, 0.00381904141977429
2016-11-19T23:08:12Z, Attitude, Roll, -0.0117756297270147
2016-11-19T23:08:12Z, Attitude, Yaw, -0.068654654168639
2016-11-19T23:08:12Z, Attitude, Pitch, -0.0552990457902904
2016-11-19T23:08:12Z, Magnetometer (corrected for device), x, -8.50427627563477
2016-11-19T23:08:12Z, Magnetometer (corrected for device), y, 18.8431930541992
2016-11-19T23:08:12Z, Magnetometer (corrected for device), z, -28.7388000488281
2016-11-19T23:08:12Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T23:08:13Z, GPS, Latitude, 42.3388635447949
2016-11-19T23:08:13Z, GPS, Longitude, -71.0882596868146
2016-11-19T23:08:13Z, GPS, Altitude, 9.97360324859619
2016-11-19T23:08:13Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:08:15Z, GPS, Latitude, 42.3388546435853
2016-11-19T23:08:15Z, GPS, Longitude, -71.0882608943018
2016-11-19T23:08:15Z, GPS, Altitude, 9.98588275909424
2016-11-19T23:08:15Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:08:21Z, Acceleration (via User), x, -0.000275847967714071
2016-11-19T23:08:21Z, Acceleration (via User), y, -0.000278523453744128
2016-11-19T23:08:21Z, Acceleration (via User), z, 0.00390096358023584
2016-11-19T23:08:21Z, Attitude, Roll, -0.0118734182871338
2016-11-19T23:08:21Z, Attitude, Yaw, -0.0684783895754727
2016-11-19T23:08:21Z, Attitude, Pitch, -0.0554522015080901
2016-11-19T23:08:21Z, Magnetometer (corrected for device), x, -9.10455703735352
2016-11-19T23:08:21Z, Magnetometer (corrected for device), y, 18.9148788452148
2016-11-19T23:08:21Z, Magnetometer (corrected for device), z, -28.137451171875
2016-11-19T23:08:21Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T23:08:24Z, GPS, Latitude, 42.3388548620642
2016-11-19T23:08:24Z, GPS, Longitude, -71.0882605208372
2016-11-19T23:08:24Z, GPS, Altitude, 9.98588275909424
2016-11-19T23:08:24Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:08:27Z, GPS, Latitude, 42.3388654182251
2016-11-19T23:08:27Z, GPS, Longitude, -71.0882653631249
2016-11-19T23:08:27Z, GPS, Altitude, 9.97293186187744
2016-11-19T23:08:27Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:08:30Z, Attitude, Roll, -0.0119491402126069
2016-11-19T23:08:30Z, Attitude, Yaw, -0.0681729215887501
2016-11-19T23:08:30Z, Attitude, Pitch, -0.0552344293047247
2016-11-19T23:08:30Z, Acceleration (via User), x, 0.00013558950740844
2016-11-19T23:08:30Z, Acceleration (via User), y, -0.000259448919678107
2016-11-19T23:08:30Z, Acceleration (via User), z, 0.00432409578934312
2016-11-19T23:08:30Z, Magnetometer (corrected for device), x, -8.50186538696289
2016-11-19T23:08:30Z, Magnetometer (corrected for device), y, 18.2428970336914
2016-11-19T23:08:30Z, Magnetometer (corrected for device), z, -28.1451110839844
2016-11-19T23:08:30Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T23:08:36Z, GPS, Latitude, 42.3388656090461
2016-11-19T23:08:36Z, GPS, Longitude, -71.0882650349298
2016-11-19T23:08:36Z, GPS, Altitude, 9.97293186187744
2016-11-19T23:08:36Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:08:39Z, GPS, Latitude, 42.3388759133469
2016-11-19T23:08:39Z, GPS, Longitude, -71.0882554384571
2016-11-19T23:08:39Z, GPS, Altitude, 9.9612455368042
2016-11-19T23:08:39Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:08:39Z, Attitude, Roll, -0.011910150105214
2016-11-19T23:08:39Z, Attitude, Yaw, -0.0680442427457114
2016-11-19T23:08:39Z, Attitude, Pitch, -0.0553917483816585
2016-11-19T23:08:39Z, Acceleration (via User), x, -0.000223876515519805
2016-11-19T23:08:39Z, Acceleration (via User), y, -0.000187645564437844
2016-11-19T23:08:39Z, Acceleration (via User), z, 0.00446845125406981
2016-11-19T23:08:39Z, Magnetometer (corrected for device), x, -8.72687149047852
2016-11-19T23:08:39Z, Magnetometer (corrected for device), y, 18.2417831420898
2016-11-19T23:08:39Z, Magnetometer (corrected for device), z, -28.1448974609375
2016-11-19T23:08:39Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T23:08:48Z, GPS, Latitude, 42.3388760814186
2016-11-19T23:08:48Z, GPS, Longitude, -71.0882551487679
2016-11-19T23:08:48Z, GPS, Altitude, 9.9612455368042
2016-11-19T23:08:48Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:08:48Z, Attitude, Roll, -0.0121438756397438
2016-11-19T23:08:48Z, Attitude, Yaw, -0.0683673937558449
2016-11-19T23:08:48Z, Attitude, Pitch, -0.0552775120304625
2016-11-19T23:08:48Z, Acceleration (via User), x, 0.000360502541298047
2016-11-19T23:08:48Z, Acceleration (via User), y, 0.000948754837736487
2016-11-19T23:08:48Z, Acceleration (via User), z, 0.00401419820263982
2016-11-19T23:08:48Z, Magnetometer (corrected for device), x, -8.35217666625977
2016-11-19T23:08:48Z, Magnetometer (corrected for device), y, 18.3184280395508
2016-11-19T23:08:48Z, Magnetometer (corrected for device), z, -27.6944580078125
2016-11-19T23:08:48Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T23:08:50Z, GPS, Latitude, 42.3388563273627
2016-11-19T23:08:50Z, GPS, Longitude, -71.0882550847061
2016-11-19T23:08:50Z, GPS, Altitude, 9.97143459320068
2016-11-19T23:08:50Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:08:57Z, Attitude, Roll, -0.0120406304133811
2016-11-19T23:08:57Z, Attitude, Yaw, -0.0683179167981808
2016-11-19T23:08:57Z, Attitude, Pitch, -0.0554273604154802
2016-11-19T23:08:57Z, Acceleration (via User), x, 0.00063879246590659
2016-11-19T23:08:57Z, Acceleration (via User), y, -9.57989323069341e-06
2016-11-19T23:08:57Z, Acceleration (via User), z, 0.00438862480223179
2016-11-19T23:08:57Z, Magnetometer (corrected for device), x, -8.42807388305664
2016-11-19T23:08:57Z, Magnetometer (corrected for device), y, 18.5431594848633
2016-11-19T23:08:57Z, Magnetometer (corrected for device), z, -27.9170227050781
2016-11-19T23:08:57Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T23:08:59Z, GPS, Latitude, 42.3388564784929
2016-11-19T23:08:59Z, GPS, Longitude, -71.0882548265792
2016-11-19T23:08:59Z, GPS, Altitude, 9.97143459320068
2016-11-19T23:08:59Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:09:04Z, GPS, Latitude, 42.3388524559418
2016-11-19T23:09:04Z, GPS, Longitude, -71.0882514753641
2016-11-19T23:09:04Z, GPS, Altitude, 9.95731544494629
2016-11-19T23:09:04Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:09:06Z, Attitude, Roll, -0.0118955207016259
2016-11-19T23:09:06Z, Attitude, Yaw, -0.0677459347854027
2016-11-19T23:09:06Z, Attitude, Pitch, -0.0555475494554374
2016-11-19T23:09:06Z, Acceleration (via User), x, 0.000539613072760403
2016-11-19T23:09:06Z, Acceleration (via User), y, -0.000617865181993693
2016-11-19T23:09:06Z, Acceleration (via User), z, 0.00424636481329799
2016-11-19T23:09:06Z, Magnetometer (corrected for device), x, -8.50307083129883
2016-11-19T23:09:06Z, Magnetometer (corrected for device), y, 18.5429000854492
2016-11-19T23:09:06Z, Magnetometer (corrected for device), z, -28.1419677734375
2016-11-19T23:09:06Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T23:09:13Z, GPS, Latitude, 42.3388525893495
2016-11-19T23:09:13Z, GPS, Longitude, -71.0882512481129
2016-11-19T23:09:13Z, GPS, Altitude, 9.95731544494629
2016-11-19T23:09:13Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:09:15Z, Attitude, Roll, -0.0119980432537811
2016-11-19T23:09:15Z, Attitude, Yaw, -0.0676031615009589
2016-11-19T23:09:15Z, Attitude, Pitch, -0.0552967845086528
2016-11-19T23:09:15Z, Acceleration (via User), x, -0.000242872949456796
2016-11-19T23:09:15Z, Acceleration (via User), y, -0.000626884691882879
2016-11-19T23:09:15Z, Acceleration (via User), z, 0.00406066747382283
2016-11-19T23:09:15Z, Magnetometer (corrected for device), x, -8.72687149047852
2016-11-19T23:09:15Z, Magnetometer (corrected for device), y, 18.2417068481445
2016-11-19T23:09:15Z, Magnetometer (corrected for device), z, -27.9949035644531
2016-11-19T23:09:15Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T23:09:15Z, GPS, Latitude, 42.3388386888863
2016-11-19T23:09:15Z, GPS, Longitude, -71.0882509038562
2016-11-19T23:09:15Z, GPS, Altitude, 9.97339916229248
2016-11-19T23:09:15Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:09:24Z, Attitude, Roll, -0.0120802158553488
2016-11-19T23:09:24Z, Attitude, Yaw, -0.0673147754462276
2016-11-19T23:09:24Z, Attitude, Pitch, -0.0554545092608793
2016-11-19T23:09:24Z, Acceleration (via User), x, -0.00055766582954675
2016-11-19T23:09:24Z, Acceleration (via User), y, -0.000586003414355218
2016-11-19T23:09:24Z, Acceleration (via User), z, 0.00405095051974058
2016-11-19T23:09:24Z, Magnetometer (corrected for device), x, -8.7271614074707
2016-11-19T23:09:24Z, Magnetometer (corrected for device), y, 18.3168411254883
2016-11-19T23:09:24Z, Magnetometer (corrected for device), z, -28.2940979003906
2016-11-19T23:09:24Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-19T23:09:25Z, GPS, Latitude, 42.3388388100181
2016-11-19T23:09:25Z, GPS, Longitude, -71.0882506988202
2016-11-19T23:09:25Z, GPS, Altitude, 9.97339916229248
2016-11-19T23:09:25Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:09:27Z, GPS, Latitude, 42.3388484401186
2016-11-19T23:09:27Z, GPS, Longitude, -71.0882550653332
2016-11-19T23:09:27Z, GPS, Altitude, 9.97610855102539
2016-11-19T23:09:27Z, GPS, Horizontal Accuracy, 65.0
2016-11-19T23:09:33Z, Attitude, Roll, -0.0120373236361563
2016-11-19T23:09:33Z, Attitude, Yaw, -0.0673374517233702
2016-11-19T23:09:33Z, Attitude, Pitch, -0.0554818170806868
2016-11-19T23:09:33Z, Acceleration (via User), x, 0.000452349195256829
2016-11-19T23:09:33Z, Acceleration (via User), y, 0.000851574470289052
2016-11-19T23:09:33Z, Acceleration (via User), z, 0.00348537811078131
2016-11-19T23:09:33Z, Magnetometer (corrected for device), x, -8.57927322387695
2016-11-19T23:09:33Z, Magnetometer (corrected for device), y, 18.8425521850586
2016-11-19T23:09:33Z, Magnetometer (corrected for device), z, -28.2137451171875
2016-11-19T23:09:33Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
